route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,143,4452_5018,Maynooth,D902,0,4452_7778018_Txc03F3B8D0-7A9B-4B23-B6B5-D677F50EC9CB,4452_256
4452_86286,164,4452_5019,Maynooth,D902,0,4452_7778018_Txc326C8382-C736-4448-B821-BBDE70899782,4452_256
4452_86289,153,4452_502,Bray (Daly),E219,1,4452_7778018_TxcBDF9B017-EFF3-4D5C-A9FD-2EC777A859B8,4452_8
4452_86286,165,4452_5020,Maynooth,D902,0,4452_7778018_TxcBC4D9EFD-4E37-4624-80ED-D8E059B1DBCA,4452_256
4452_86286,166,4452_5021,Maynooth,D902,0,4452_7778018_Txc04077AEF-9890-444A-A293-FE603EA0B22D,4452_256
4452_86286,155,4452_5022,Maynooth,D902,0,4452_7778018_Txc3CCA43D4-2A17-4924-9EF4-AD580FD5EA59,4452_256
4452_86286,167,4452_5023,Maynooth,D902,0,4452_7778018_TxcFA8581CD-27F3-4727-B306-64385E29619E,4452_256
4452_86286,152,4452_5024,Maynooth,D909,0,4452_7778018_TxcCE6283A1-0E41-44B5-BDFA-B3B5285B7AA7,4452_256
4452_86286,135,4452_5025,M3 Parkway,D333,0,4452_7778018_Txc4E83B431-5C7E-4FFA-A05A-AE8670762ADD,4452_252
4452_86289,152,4452_503,Bray (Daly),E230,1,4452_7778018_TxcFABE47A0-EB7B-4249-8087-D9DEFF9F8D28,4452_8
4452_86286,153,4452_5030,M3 Parkway,D333,0,4452_7778018_TxcD2FC5A4E-0064-4ED6-9906-A73782F636EC,4452_252
4452_86286,152,4452_5031,Maynooth,D910,0,4452_7778018_Txc6100D9E7-1229-42D5-8ADF-E7480BDFE3FB,4452_256
4452_86286,135,4452_5032,Maynooth,D909,0,4452_7778018_Txc892D9C3E-AFF5-4D58-A3E7-C38B8B50F09D,4452_263
4452_86286,153,4452_5036,Maynooth,D909,0,4452_7778018_Txc5F56233C-3D4D-45AC-A5B3-2350335F0F56,4452_263
